obra_id,url,titulo,autor,soporte,img_url
c3d6f6d9-9dd2-4396-afa9-ead5dd2da6f6,https://www.museodelprado.es/coleccion/obra-de-arte/florero/c3d6f6d9-9dd2-4396-afa9-ead5dd2da6f6,Florero,"Arellano, Juan de",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/c3/c3d6/c3d6f6d9-9dd2-4396-afa9-ead5dd2da6f6/c1bf1f16-0183-4185-be53-b7ec2bdec4d8_268.jpg
98baf3ec-aad9-44f5-9f6e-9f058ff148a2,https://www.museodelprado.es/coleccion/obra-de-arte/martirio-de-san-bartolome/98baf3ec-aad9-44f5-9f6e-9f058ff148a2,Martirio de san Bartolomé,"Camilo, Francisco",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/98/98ba/98baf3ec-aad9-44f5-9f6e-9f058ff148a2/1bf6f868-cfec-4092-acd9-855e4caee3fd_268.jpg
02a3157c-35e3-4567-8170-e7c2562b805c,https://www.museodelprado.es/coleccion/obra-de-arte/cristo-crucificado/02a3157c-35e3-4567-8170-e7c2562b805c,Cristo crucificado,"Cano, Alonso",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/02/02a3/02a3157c-35e3-4567-8170-e7c2562b805c/0e0b4108-ab6d-44ea-bd0e-f75afa3c8122_268.jpg
64c072b2-e14d-4b8b-8f1c-10924bbe7e77,https://www.museodelprado.es/coleccion/obra-de-arte/adoracion-de-los-pastores/64c072b2-e14d-4b8b-8f1c-10924bbe7e77,Adoración de los pastores,"Castillo Saavedra, Antonio del",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/64/64c0/64c072b2-e14d-4b8b-8f1c-10924bbe7e77/717a5c1d-8690-4372-b260-a4a1bc4d5ed3_268.jpg
d67c4de4-3fcf-4a03-9437-b2caa8830c18,https://www.museodelprado.es/coleccion/obra-de-arte/san-francisco-en-extasis/d67c4de4-3fcf-4a03-9437-b2caa8830c18,San Francisco en éxtasis,Anónimo,Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/d6/d67c/d67c4de4-3fcf-4a03-9437-b2caa8830c18/f76c1d2b-b43b-459d-8ca0-ffa8bb63c1f5_268.jpg
8a2c9b6c-16a0-4dd0-bd8b-ed66cfc8f0d1,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje/8a2c9b6c-16a0-4dd0-bd8b-ed66cfc8f0d1,Paisaje,"Iriarte, Ignacio",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/8a/8a2c/8a2c9b6c-16a0-4dd0-bd8b-ed66cfc8f0d1/ec82d1bf-8c03-4dc8-913f-2374e61327e3_268.jpg
b93fadde-f6f0-488b-8365-1f40326a1f84,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje/b93fadde-f6f0-488b-8365-1f40326a1f84,Paisaje,"Iriarte, Ignacio",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/b9/b93f/b93fadde-f6f0-488b-8365-1f40326a1f84/7ad3dcbe-3639-45d7-aa37-97469257876c_268.jpg
dc6199b8-ef52-4238-b479-9d51ec3265a0,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-ruinas/dc6199b8-ef52-4238-b479-9d51ec3265a0,Paisaje con ruinas,"Iriarte, Ignacio",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/dc/dc61/dc6199b8-ef52-4238-b479-9d51ec3265a0/0751ec1c-3982-44f9-ac54-96be3192d307_268.jpg
bf50ed14-20a6-4372-9f86-cf1e8b1f3509,https://www.museodelprado.es/coleccion/obra-de-arte/vieja-bebedora/bf50ed14-20a6-4372-9f86-cf1e8b1f3509,Vieja bebedora,"March, Esteban",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/bf/bf50/bf50ed14-20a6-4372-9f86-cf1e8b1f3509/edc84a9f-3336-4792-955d-a51d0f821b1c_268.jpg
db00a07b-44cc-4f30-b883-24bf6281df90,https://www.museodelprado.es/coleccion/obra-de-arte/vieja-con-una-sonaja/db00a07b-44cc-4f30-b883-24bf6281df90,Vieja con una sonaja,"March, Esteban",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/db/db00/db00a07b-44cc-4f30-b883-24bf6281df90/45cc70df-8c76-42c2-a286-5fb05f7df849_268.jpg
